what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063573867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063588406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063592384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063594241
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1380063594241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380063594241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063604334
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380063614100
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380063614193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063614209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063614770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063616939
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380063618124
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380063618655
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380063644115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063644989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1380063645004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063651135
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380063652757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1380063661540
error,log,,,"The Nios II ELF executable does not exist. Please verify that the project test_project built successfully.",1380063668030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063668576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063670042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063675580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063679418
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380063681274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063686375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063692257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063695579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063696406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063702412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063702475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063708247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063752992
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380063752992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063756346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063757172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063763225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063765082
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380063765097
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380063771961
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380063772757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063775206
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380063776173
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1380063776251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063776298
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1380063776314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380063776314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063780869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063781696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063782273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063792304
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1380063792304
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1380063792818
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380063795143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063797857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063798778
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380063798980
error,log,,,"No Byte Stream Services found for Nios II Console View",1380063799948
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1380063799979
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1380063799994
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop] return code: 134",1380063801992
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/c/Users/pwhite8/vlsi/fpga/software/count_binary/count_binary.elf] return code: 4, 'other error'",1380063804631
error,log,,,"Downloading ELF Process failed",1380063804631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380063804631
