what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1381349943244
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1381349943244
java.specification.name,sysinfo,,,"Java Platform API Specification",1381349943244
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1381349943244
java.specification.version,sysinfo,,,"1.6",1381349943244
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1381349943244
java.version,sysinfo,,,"1.6.0_23",1381349943244
java.vm.info,sysinfo,,,"mixed mode",1381349943244
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1381349943244
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1381349943244
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1381349943244
java.vm.specification.version,sysinfo,,,"1.0",1381349943244
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1381349943244
java.vm.version,sysinfo,,,"19.0-b09",1381349943244
started,bundle,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui",1381349946144
started,bundle,com.altera.sbtgui.core,13.0.0.156,"com.altera.sbtgui.core",1381349946150
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381349946244
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1381349946297
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1381349946300
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1381349946300
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1381349946301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381349946525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381349976605
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381349977870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381349982465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381350002135
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1381350003880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1381350010110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381350010384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381350011748
